paragraph,predict_label,count,different,empty,diff rate,empty rate
When we announced our Racial Equity Commitment in 2020 we pledged to invest,8,6,diff,,,
up to 50 million over five years in the form of capital and deposits in Black,18,26,diff,empty,,
Hispanic and Latinoowned MDIs and diverseled CDFIs By the end of 2021 we had,8,26,diff,empty,,
expanded its reach and impact across more communities by doubling the number of MDI banks it,10,10,,,,
partners with from four to eight,8,26,diff,empty,,
invested more than 100 million of equity in 15 diverseowned and led MDIs and,12,6,diff,,,
Investing in MDIs and CDFIs across the US,18,26,diff,empty,,
Feature Our Commitment to Racial Equity,8,6,diff,,,
CDFIs that serve more than 89 communities across 19 states and the District of,2,26,diff,empty,,
Columbia This additional capital will help these institutions hire staff invest in,12,26,diff,empty,,
technology enhancement and expand into new markets,4,25,diff,,,
every dollar of equity capital invested in MDIs can increase,4,6,diff,,,
MDI lending by eight to ten times meaning our Firms 100 million investment,12,26,diff,empty,,
could generate access to as much as 1 billion in community lending across the,12,10,diff,,,
nation helping to create wealth grow local businesses and improve customers,4,26,diff,empty,,
JPMorgan Chase provides holistic support for CDFIs mobilizing different parts of,3,26,diff,empty,,
the Firm to supply financing ranging from philanthropic and flexible capital to,17,26,diff,empty,,
debt The Firm also provides resources and technical assistance which includes,12,26,diff,empty,,
direct pro bono consulting support through its Service Corps program In 2021 the,12,6,diff,,,
Firm provided over 500 million in financing to CDFIs to support over 100 loan,12,26,diff,empty,,
funds specializing in community development We look for ways to build on our,10,4,diff,,,
partnerships with CDFIs JPMorgan Chase invested in over 550 million of New,18,26,diff,empty,,
Market Tax Credit project financing in 2021 the majority of which was in,12,26,diff,empty,,
Carver State Bank and Citizens Trust Bank,12,26,diff,empty,,
Rio Bank and Unity National Bank,12,26,diff,empty,,
Lending our Expertise to Help Liberty Bank Expand its Reach,18,26,diff,empty,,
In 2021 a team of JPMorgan Chase employees spent,7,26,diff,empty,,
four months putting their skills and expertise to work,8,26,diff,empty,,
to help Liberty Bank strengthen its capacity to serve,12,26,diff,empty,,
more customers Founded in 1972 and based in New,4,26,diff,empty,,
Orleans Louisiana Liberty Bank has grown to be one,12,26,diff,empty,,
of the largest Blackowned banks in the US with a,18,26,diff,empty,,
Through the JPMorgan Chase Service Corps our,3,6,diff,,,
skillsbased volunteer program the team helped,2,26,diff,empty,,
develop a comprehensive customer acquisition,3,26,diff,empty,,
strategy along with enhancements to digital tools,15,26,diff,empty,,
This is just the latest in our Firms relationship with,18,26,diff,empty,,
Liberty which began in 2019 through the US,12,26,diff,empty,,
Department of the Treasurys Bank Mentor Protg,12,26,diff,empty,,
Program As a protg bank Liberty was provided,12,26,diff,empty,,
with support to address gaps that impeded its ability,12,26,diff,empty,,
to further financial inclusion within underserved,2,7,diff,,,
communities In early 2021 we made a multimillion,10,26,diff,empty,,
dollar investment in Liberty as part of our over,12,26,diff,empty,,
100 million investment to diverse financial,18,26,diff,empty,,
institutions through the Racial Equity Commitment,8,6,diff,,,
28 The annual donation will be made for the life of the Empower share class to the Empower and Community Development Fund a DonorAdvised Fund administered by the Chicago Community Trust that is committed to supporting community,10,10,,,,
development to expand opportunities within underserved communities,2,4,diff,,,
29 Formerly Broadway Federal Bank and City First Bank which merged in 2021 Washington DC and Los Angelesbased,18,26,diff,empty,,
Investing in communities is a route to expanding economic opportunity Housing in particular is a central pillar of,10,26,diff,empty,,
community development because access to a stable affordable home is a leading determinant of income and wealth,2,4,diff,,,
health and overall quality of life Yet for many US households especially Black Hispanic and Latino households an,8,6,diff,,,
affordable housing crisis has put this access increasingly out of reach For example 43 of Black and 40 of Hispanic,8,26,diff,empty,,
households spent more than 30 of their incomes on housing as of 2019 compared with 25 of White households,11,26,diff,empty,,
Through lending equity investments and philanthropic capital community partnerships and data and policy insights,12,10,diff,,,
JPMorgan Chase is helping to build stronger communities with a concerted focus on housing Financing the creation,10,26,diff,empty,,
and preservation of affordable rental housing and expanding access to homeownership is also a core focus of our,2,26,diff,empty,,
30 billion Racial Equity Commitment see page 21 because we know that the lack of affordable housing and rising,8,6,diff,,,
costs of homeownership have been leading drivers of the racial wealth gap across the US,8,26,diff,empty,,
The Firm works to advance affordable housing solutions bringing our industry,2,26,diff,empty,,
Owning a home is critical to building wealth and ensuring financial stability over,18,26,diff,empty,,
income communities These individuals are experts in local housing and down,2,26,diff,empty,,
expertise a comprehensive set of financial tools and a strategy of combining our,12,26,diff,empty,,
time Yet at the end of 2021 the homeownership gap between Black and White,8,26,diff,empty,,
payment assistance programs By the end of 2021 we had hired more than 150,12,26,diff,empty,,
business and philanthropic efforts to create greater impact As part our Racial Equity,8,10,diff,,,
households was 31 percentage points and was 26 percentage points between,12,26,diff,empty,,
Community Home Lending Advisors nationwide,4,10,diff,,,
Commitment announced in October 2020 we pledged to expand on these efforts by,12,26,diff,empty,,
We also continue to enhance our home lending products to be more accessible to,15,26,diff,empty,,
financing the creation and preservation of 100000 affordable rental units over five,2,26,diff,empty,,
years through 14 billion in new loans equity investments and other efforts,12,6,diff,,,
To help address this gap our Firm is expanding access to affordable homeownership,2,26,diff,empty,,
customers across the full economic spectrum For example to address two of the,4,26,diff,empty,,
through our home lending products and services as well as through innovative,15,26,diff,empty,,
biggest barriers to homeownership we expanded our Homebuyer Grant program to,12,26,diff,empty,,
Feature Our Commitment to Racial Equity,8,6,diff,,,
To help drive progress toward this goal we created the Affordable Housing,2,26,diff,empty,,
homebuyer readiness programs and financial education services As part of our,2,26,diff,empty,,
5000 to help more customers with closing costs and down payment assistance,12,26,diff,empty,,
Preservation Program which incentivizes landlords to keep rental units in their,24,26,diff,empty,,
Racial Equity Commitment see page 21 we committed to originate an incremental,8,6,diff,,,
when buying a home in more than 6700 majority minority communities nationwide,8,26,diff,empty,,
buildings at an affordable level Thanks to these and other efforts between October,2,26,diff,empty,,
40000 home purchase loans or 8 billion in mortgages for Black Hispanic and,8,26,diff,empty,,
Home Lending continues to make progress in its lending commitments to Black,12,26,diff,empty,,
2020 and December 2021 our Firm approved funding for approximately 13 billion,12,26,diff,empty,,
Latino families over five years We also committed to refinance an additional 20000,8,26,diff,empty,,
in loans to help preserve more than 100000 affordable housing and rental housing,2,26,diff,empty,,
mortgages up to 4 billion in loans to reduce mortgage payments for Black,0,26,diff,empty,,
