paragraph,predict_label,count,different,empty,diff rate,empty rate
Establish Risk Management Committee to improve the business operation and corporate governance and implement the risk management supervisory functions of the Board of Directors setting sustainable development as the highest goal of corporate operation,12,12,,,,
MediaTek continues to stay in top 5 of listed companies the first tier in 2021 Corporate Governance Evaluation,12,0,diff,,,
To enhance corporate governance and shareholdersrights MediaTek establishes a concrete Dividend Policy and discloses relevant information in the Annual Report,12,12,,,,
Management Guidelines Corporate Governance and Compliance GRI 10311032103330714191,12,0,diff,,,
Integrity is always the top priority of MediaTeks six core values and the highest ethical standard in,0,0,,,,
conducting our business We believe that integrity can create a sustainable foundation for development and,3,0,diff,,,
earn the trust of our stakeholders,10,26,diff,empty,,
MediaTek has always conducted corporate governance affairs in compliance with all applicable laws such,12,0,diff,,,
as the Taiwanese Company Act the Taiwanese Securities and Exchange Act and other applicable laws,12,26,diff,empty,,
and regulations The Board of Directors the highest governing body of corporate governance at MediaTek,7,7,,,,
has identified sustainable development as its highest guiding principle We have also established the,10,4,diff,,,
Sustainability Committee to keep informed of changes in economic social and environmental trends both,13,10,diff,,,
domestically and internationally thereby finetuning relevant policies to protect the interest of different,12,26,diff,empty,,
stakeholders and leading the company to meet the global standards of business conduct,0,11,diff,,,
Continue to stay in top 5 in the,4,26,diff,empty,,
the performance of the Board of,7,7,,,,
i e v e m e n t,12,26,diff,empty,,
All Staffs of Legal Intellectual,12,12,,,,
G o a l s,12,26,diff,empty,,
M a n a g e m e n t S y s t e m,12,26,diff,empty,,
All Board members exercise high level of self,7,7,,,,
discipline and prudence to perform their,0,26,diff,empty,,
duties In 2021 the average attendance rate of,12,26,diff,empty,,
the Board meetings amounted to 99 whilst,7,7,,,,
the attendance rate of the Remuneration,11,26,diff,empty,,
Committee Merger and Acquisition MA,4,26,diff,empty,,
Strategy Committee and Audit Committee,12,12,,,,
The Board Diversity Policy aims to elect the,8,7,diff,,,
Board of Directors with diverse backgrounds,8,7,diff,,,
and perspectives in accordance with,12,26,diff,empty,,
MediaTeks operations and business strategy,3,26,diff,empty,,
Performance evaluation of the Board,12,7,diff,,,
In 2021 the performance evaluation results,12,8,diff,,,
of the Board of Directors individual Directors,7,7,,,,
and the functional committees under the,12,26,diff,empty,,
Board were all excellent The evaluation items,12,7,diff,,,
includeparticipation level in the operation,4,26,diff,empty,,
of company improvement of the quality,3,6,diff,,,
of the Board of Directors decision making,7,7,,,,
composition and structure of the board of,7,7,,,,
directors awareness of duties of the Boards,7,26,diff,empty,,
functional Committees and other aspects,12,26,diff,empty,,
M a n a g e m e n t S y s t e m,12,26,diff,empty,,
the Board of Directors Annual,7,7,,,,
i e v e m e n t,12,26,diff,empty,,
In 2021 MediaTek continues to stay the top 5,4,26,diff,empty,,
of listed companies in Corporate Governance,12,0,diff,,,
Evaluation Even so the company and its,4,26,diff,empty,,
relevant units will keep proactively improving,12,26,diff,empty,,
In 2021 the relevant training garnered 24956,12,8,diff,,,
participants and a total of 15222 training,8,8,,,,
In accordance with applicable laws and our corporate governance commitments MediaTek has established,12,0,diff,,,
the Audit Committee under the Board to strengthen the independence of corporate governance and the,12,7,diff,,,
Remuneration Committee to reinforce the compensation policies thereby aiming to achieve the goal of,11,11,,,,
sustainable development The company has also established MA Strategy Committee to perform evaluation,23,4,diff,,,
and analysis on the MA strategy of the company group All Directors exercise high level of selfdiscipline,7,4,diff,,,
and prudence when providing their professional and objective opinion Meanwhile the management team,0,11,diff,,,
leads various department to execute yearly sustainability development projects to implement measures,15,0,diff,,,
including environmental social and corporate governance issues to consistently enhance our sustainability,10,0,diff,,,
development For more information on the Board of Directors and MediaTek Corporate Governance please,7,7,,,,
see the 2021 Annual Report,12,26,diff,empty,,
The Board of Directors is currently composed,7,7,,,,
The Board meets at least once each quarter,7,7,,,,
of eight Directors including three Independent,7,26,diff,empty,,
the Boardit convened 9 times in 2021 with,7,26,diff,empty,,
Directors For a list of the Directors and their,7,26,diff,empty,,
experiences please refer to p12 of the 2021,2,26,diff,empty,,
Establish an effective and reasonable,12,26,diff,empty,,
Control budget and final accounts,12,26,diff,empty,,
Submit surplus earnings distribution or,4,26,diff,empty,,
loss makeup proposals Propose capital increase or reduction plan,12,19,diff,,,
The Audit Committee meets at least once each,12,12,,,,
Review or revise internal control system Evaluate effectiveness of internal,0,26,diff,empty,,
control system Oversee material business transaction,0,26,diff,empty,,
process such as acquisition and,3,26,diff,empty,,
quarter and otherwise as necessary the Audit,12,12,,,,
Committee convened a total of 7 times with,12,26,diff,empty,,
Approval of share offering and issuance,4,4,,,,
private placement and other equitytype,4,26,diff,empty,,
securities transactions Oversee appointment dismissal and,12,26,diff,empty,,
loans to others and endorsements or,12,26,diff,empty,,
Appointment or discharge of a financial,12,20,diff,,,
Supervise a conflict of interest policy,12,7,diff,,,
accounting or internal auditing officer,0,25,diff,,,
Review annual and biannual financial,12,26,diff,empty,,
Approval of material asset or derivatives,12,26,diff,empty,,
Two Independent Directors and one,7,26,diff,empty,,
The Remuneration Committee meets at least,11,26,diff,empty,,
once per year and the Committee convened,12,26,diff,empty,,
3 times in 2021 with 100 attendance,11,26,diff,empty,,
The main purpose of the Remuneration Committee is to review and assess the management,11,11,,,,
performance and relevant compensation policies thereby providing objective and professional,11,8,diff,,,
recommendations to the Board of Directors Please refer to p3133 of the 2021 Annual Report for,7,7,,,,
Periodic oversight of the amount of compensation for the companys directors and managers,7,7,,,,
Establish corporate standards and structures regarding the compensation policy,0,11,diff,,,
Review the Directors and managers performance periodically,7,8,diff,,,
MediaTek has established its Article of Incorporation and organizational structure in compliance,7,0,diff,,,
with all applicable laws such as the Taiwanese Company Act the Taiwanese Securities and Exchange,12,26,diff,empty,,
Act and other laws and regulations relevant to corporate governance The Board owns the highest,12,7,diff,,,
authority of corporate governance and assigns the Corporate Legal Division to ensure governance,12,12,,,,
compliance where the General Counsel serves as the Corporate Governance Officer,12,0,diff,,,
Three Directors with diversified backgrounds,7,26,diff,empty,,
The MA Strategy Committee meets at least,12,26,diff,empty,,
and expertise including business management,3,11,diff,,,
once per year and the Committee convened,12,26,diff,empty,,
finance and strategy and organizational planning,3,25,diff,,,
once in 2021 with 100 attendance,8,26,diff,empty,,
The MA Strategy Committee reviews major MA cases and reports their evaluation to the Board,12,7,diff,,,
the Committee plays a supplemental role to the Audit Committee and the Audit Committee and,12,12,,,,
the Board remain the authority to approve MA deals in compliance with all applicable laws and,12,0,diff,,,
The Vice Chairman who also serves as CEO chairs,7,26,diff,empty,,
